工場番号,受注番号,受注行番号,受注伝票区分,得意先番号,納入先番号,需要家番号,受注日,最終出荷日,品目番号,品目名,型式,注文番号,製番,品目区分,売上担当者,出荷予定日,納期,受注数,単価単位,単位番号,単位名,引当数,単価,仮単価区分,貿易単価区分,金額,特記事項１,特記事項２,出荷数,完納区分,計画必要数,計画立案済数,生産計画立案日,管理部門,不明項目０１(制御項目のため日本語項目名なし）,照会項目,消費税率,通貨,通貨名,他社品番,他社品名,引当在庫場所,納入先名,郵便番号,住所１,住所２,住所３,電話番号,ＦＡＸ番号,輸送ＬＴ,図番,生産工場,レート,自国通貨名,自国通貨,自国金額,レート区分,単価表示ケタ,金額表示ケタ,自国金額表示ケタ,受注種別,登録日,更新日,販売部門,販売発注部門,販売発注番号,販売発注行番号,販売発注区分,登録日(SYSDATE),更新日(SYSDATE),会社コード,受注請書発行区分,受注確認書発行日,データ有効フラグ,ワークフロー区分,ワークフローパターン,フローパターンID,フロー選定条件,承認依頼番号,承認日,品目分類,品目分類名,取扱品目分類１,品目区分１名称,取扱品目分類２,品目区分２名称,取扱品目分類３,品目区分３名称,得意先分類１,得意先種別１名称,得意先分類２,得意先種別２名称,得意先分類３,得意先種別３名称,得意先分類４,得意先種別４名称,取引単位受注数,取引単位コード,取引単位,変換率分子（取引単位）,変換率分母（取引単位）,手配入力区分,版数,手動採番フラグ,請求先名,経由先番号１,経由先名１,経由先番号２,経由先名２,受注先番号,受注先名,経由先番号３,経由先名３,経由営業所番号,責任部門,定価印字区分,受領書発行区分,受注者,前納運送便コード,後納運送便コード,運賃コード,代表荷姿,発注者１,発注者２,発注者３,納期（ヘッダ）,特記事項（ヘッダ）,エンジン機種,KW出力,PS馬力,回転数,減速比,回転方向,クラッチ,基,軸,セット,船種,新船区,船名,船番,船主,造船所,検査,ペラ軸識別CD,回答希望日,回答予定日,回答日,回答者,出図依頼区分,出図依頼内容,出図完了区分,図面_販,図面_承,図面_確,図面_工,図面_振,図面_完,図面_ペ,部署_倉,部署_購,部署_外,部署_大,部署_小,部署_設,部署_検,部署_品,部署_ペ,部署_船,部署_資,部署_井,部署_電,部署_飯,部署_管,部署_出,参照見積番号,参照版数,参照手配書番号,一式計上区分,計上先区分,計上先_手配書番号,請求先_一式金額,経由先１_一式金額,経由先２_一式金額,受注先_一式金額,商品情報,検査番号,納期（明細）,製造日数,加工時間,商談状況,定価存在フラグ,定価,別作表示内容,請求先_仕切率,請求先_単価,請求先_金額,経由先１_仕切率,経由先１_単価,経由先１_金額,経由先２_仕切率,経由先２_単価,経由先２_金額,受注先_仕切率,受注先_単価,受注先_金額,営業原価_単価,営業原価_金額,製造原価_単価,製造原価_金額,経由先３_単価,送り先_単価,手配書発行日,手配書発行日（営業控）,軸径,長さ,厚み,寸法記号,定尺区分,溝区分,プロペラ_ダイヤ,プロペラ_ピッチ,プロペラ_回転方向,プロペラ_形状,プロペラ_材質,プロペラ_翼数,プロペラ_AR,プロペラ_軸径,プロペラ_加工,プロペラ_検査,入力者,粗利率,手配書番号複写フラグ,処理モード,I_SEQ,発注番号,手配担当者,発注先名,出荷番号,受注担当者名,品揃者,梱包者,運送便名,運賃名,発注担当者,得意先締め日,売上担当者,木箱,木枠,段ボール,縄締,パレット,小包,重量,出荷検収日,分納出荷数,出荷登録日(SYSDATE),出荷更新日(SYSDATE),得意先ランク,材料ランク,所属部署コード,地区コード,地区名称,県名,作表担当者,処理区分名,オペレーター名
FAC11       ,T269077730,1,0,57160705,9999999999,            ,2026/9/15,20260915,ZN09065                  ,Zn  65 ﾌﾟﾛﾍﾟﾗ用保護亜鉛, , ,                       ,0,214201,2026/9/15,2026/9/15,3,0,1,個,0,5030,0,0,15090,送り状下さい, ,3,1,3,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,笹鉄工所,-,宅急便:和歌山県/御坊営業所止め,ｾﾝﾀｺｰﾄﾞ:065060, ,0738-22-5238        ,                    ,0, ,FAC11       ,1,JPY ,JPY,15090,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:41,2026/9/15 14:30,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,30,とも部品,154,ペラ亜鉛,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,笹鉄工所,            , ,            , ,57160705,笹鉄工所,            , ,            ,            ,0,0,214201,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,6,0,9670, ,0.52,5030,15090,,,,,,,0.52,5030,15090,3670,11010,2142,6426,,,20260915,0,,,, , , ,,, , , ,,,, , ,216106,27,0,1,8335,,,,2609112467,和歌山　土田,江村　健,守茂山　治重,宅急便,立替元払い,,20,和歌山　土田,0,0,1,0,0,0,5,0,3,2026/9/15 14:30,2026/9/15 14:30,C     ,A,B1911       ,C11116112   ,和歌山,和歌山,ALL,,
FAC11       ,T269077730,2,0,57160705,9999999999,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,214201,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,笹鉄工所,-,宅急便:和歌山県/御坊営業所止め,ｾﾝﾀｺｰﾄﾞ:065060, ,0738-22-5238        ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:41,2026/9/15 14:30,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,笹鉄工所,            , ,            , ,57160705,笹鉄工所,            , ,            ,            ,0,0,214201,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,216106,0,0,1,8336,,,,2609112467,和歌山　土田,江村　健,守茂山　治重,宅急便,立替元払い,,20,和歌山　土田,0,0,1,0,0,0,5,0,1,2026/9/15 14:30,2026/9/15 14:30,C     ,A,B1911       ,C11116112   ,和歌山,和歌山,ALL,,
FAC11       ,T269077750,1,0,53214703,53214703,            ,2026/9/15,20260915,SP20010                  ,SP-200 ｾﾚｯｸｽﾎﾟﾝﾌﾟ用ｶﾑ(ﾋﾞｽ付), , ,                       ,3,214301,2026/9/15,2026/9/15,5,0,1,個,0,4080,0,0,20400, , ,5,1,5,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社　ＪＰＳマリン,656-1511,兵庫県淡路市郡家927-1, , ,0799-85-2778        ,0799-85-2785        ,0, ,FAC11       ,1,JPY ,JPY,20400,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:43,2026/9/15 14:20,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,40,ポンプ,235,セレポン,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　ＪＰＳマリン,            , ,            , ,53214703,株式会社　ＪＰＳマリン,            , ,            ,            ,0,0,214301,107,   ,3,  ,ｵｸｻﾏ, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,在庫,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,6,0,6800, ,0.6,4080,20400,,,,,,,0.6,4080,20400,3050,15250,2900,14500,,,20260915,0,,,, , , ,,, , , ,,,, , ,216106,25.2,0,1,8337,,,,2609112449,淡路　土田,江村　健,,出張持込,特別元払い,,20,淡路　土田,0,0,1,0,0,0,0,0,5,2026/9/15 14:20,2026/9/15 14:20,B     ,T,B1911       ,C11116114   ,淡路,淡路島,ALL,,
FAC11       ,T269077760,1,0,7000014,7000014,            ,2026/9/15,20260915,NHK020B                  ,黒.日発ﾜｲﾔｰ 2  m(Nなし)S-75(M5), , ,                       ,3,212003,2026/9/15,2026/9/15,10,0,2,本,0,0,1,0,0, , ,10,1,10,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社髙澤　福岡営業所（在庫）,811-2232,福岡県粕屋郡志免町別府西三丁目6番20号, , ,092-957-7810        ,092-957-7820        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1907       ,            ,          ,0,  ,2026/9/15 13:43,2026/9/15 14:31,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,230,Ｅ艤装部品,      , ,20,20日締め,      , ,      , ,      , ,0,2, ,1,1,1,0,0,株式会社髙澤　福岡営業所（在庫）,            , ,            , ,7000014,株式会社髙澤　福岡営業所（在庫）,            , ,            ,            ,0,0,305004,20,   ,3,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,5920, ,0,0,0,,,,,,,0,0,0,2690,26900,2068,20680,,,20260915,0,,,, , , ,,, , , ,,,, , ,305004,0,0,1,8338,,,,2609112470,木村　正幸,江村　健,野畑　光宏,谷口興業㈱,特別元払い,,20,梅木　万寿夫,0,0,0,0,0,0,0,0,10,2026/9/15 14:31,2026/9/15 14:31,M     ,M,B1907       ,C10776072   ,第２/長崎,福岡,ALL,,
FAC11       ,T269077800,1,0,15884207,15884207,            ,2026/9/15,20260915,KA3305045STW             ,50*45TAｷﾝｸﾞｽﾄﾝ(TWﾎﾞｰﾙｴﾙﾎﾞ付)蓋分離, , ,                       ,0,212502,2026/9/15,2026/9/15,1,0,5,ｾｯﾄ,0,98300,0,0,98300, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社　ササノ,959-3943,新潟県ﾔﾏﾄ山北ｾﾝﾀｰ止ﾒ,ｾﾝﾀｰｺｰﾄﾞ 040840, ,0235-73-3723        ,0235-73-3444        ,0, ,FAC11       ,1,JPY ,JPY,98300,0,2,0,0,0,2026/9/15,2026/9/15,B1903       ,            ,          ,0,  ,2026/9/15 13:49,2026/9/15 14:21,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,175,キングストン,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　ササノ,            , ,            , ,15884207,株式会社　ササノ,            , ,            ,            ,1,0,306115,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,175500, ,0.56,98300,98300,,,,,,,0.56,98300,98300,71070,71070,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,306115,27.7,0,1,8339,,,,2609112453,伊藤　美月,江村　健,守茂山　治重,宅急便,立替元払い,,20,第２山形秋田 笹山,0,0,1,0,0,0,10,0,1,2026/9/15 14:21,2026/9/15 14:21,C     ,C,B1903       ,C10303032   ,第２/山形・秋田,山形,ALL,,
FAC11       ,T269077800,2,0,15884207,15884207,            ,2026/9/15,20260915,UMD1650                  ,1650    亜鉛棒(ｶﾁ込)16φx49x74, , ,                       ,0,212502,2026/9/15,2026/9/15,5,0,2,本,0,1240,0,0,6200, , ,5,1,5,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社　ササノ,959-3943,新潟県ﾔﾏﾄ山北ｾﾝﾀｰ止ﾒ,ｾﾝﾀｰｺｰﾄﾞ 040840, ,0235-73-3723        ,0235-73-3444        ,0, ,FAC11       ,1,JPY ,JPY,6200,0,2,0,0,0,2026/9/15,2026/9/15,B1903       ,            ,          ,0,  ,2026/9/15 13:49,2026/9/15 14:21,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,30,とも部品,152,防蝕亜鉛,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　ササノ,            , ,            , ,15884207,株式会社　ササノ,            , ,            ,            ,1,0,306115,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,2580, ,0.48,1240,6200,,,,,,,0.48,1240,6200,851,4255,417,2085,,,20260915,0,,,, , , ,,, , , ,,,, , ,306115,31.4,0,1,8340,,,,2609112453,伊藤　美月,江村　健,守茂山　治重,宅急便,立替元払い,,20,第２山形秋田 笹山,0,0,1,0,0,0,10,0,5,2026/9/15 14:21,2026/9/15 14:21,C     ,C,B1903       ,C10303032   ,第２/山形・秋田,山形,ALL,,
FAC11       ,T269077800,3,0,15884207,15884207,            ,2026/9/15,20260915,UMD5001                  ,UMD5001 亜鉛棒(ｶﾁ込), , ,                       ,0,212502,2026/9/15,2026/9/15,5,0,2,本,0,1240,0,0,6200, , ,5,1,5,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社　ササノ,959-3943,新潟県ﾔﾏﾄ山北ｾﾝﾀｰ止ﾒ,ｾﾝﾀｰｺｰﾄﾞ 040840, ,0235-73-3723        ,0235-73-3444        ,0, ,FAC11       ,1,JPY ,JPY,6200,0,2,0,0,0,2026/9/15,2026/9/15,B1903       ,            ,          ,0,  ,2026/9/15 13:49,2026/9/15 14:21,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,30,とも部品,152,防蝕亜鉛,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　ササノ,            , ,            , ,15884207,株式会社　ササノ,            , ,            ,            ,1,0,306115,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,2580, ,0.48,1240,6200,,,,,,,0.48,1240,6200,851,4255,392,1960,,,20260915,0,,,, , , ,,, , , ,,,, , ,306115,31.4,0,1,8341,,,,2609112453,伊藤　美月,江村　健,守茂山　治重,宅急便,立替元払い,,20,第２山形秋田 笹山,0,0,1,0,0,0,10,0,5,2026/9/15 14:21,2026/9/15 14:21,C     ,C,B1903       ,C10303032   ,第２/山形・秋田,山形,ALL,,
FAC11       ,T269077800,4,0,15884207,15884207,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,212502,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0,送り状FAX願います, ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,株式会社　ササノ,959-3943,新潟県ﾔﾏﾄ山北ｾﾝﾀｰ止ﾒ,ｾﾝﾀｰｺｰﾄﾞ 040840, ,0235-73-3723        ,0235-73-3444        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1903       ,            ,          ,0,  ,2026/9/15 13:49,2026/9/15 14:21,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　ササノ,            , ,            , ,15884207,株式会社　ササノ,            , ,            ,            ,1,0,306115,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,306115,0,0,1,8342,,,,2609112453,伊藤　美月,江村　健,守茂山　治重,宅急便,立替元払い,,20,第２山形秋田 笹山,0,0,1,0,0,0,10,0,1,2026/9/15 14:21,2026/9/15 14:21,C     ,C,B1903       ,C10303032   ,第２/山形・秋田,山形,ALL,,
FAC11       ,T269077810,1,0,67676106,67676106,            ,2026/9/15,20260915,KOA150N                  ,ﾆｭｰﾎﾞｰﾄ加工品       (外径x軸径x長さ), , ,                       ,0,305212,2026/9/15,2026/9/15,1,0,1,個,0,27000,0,0,27000, , ,1,1,1,0,0,B3953       ,0,0,10,JPY ,JPY, , ,Z3999S      ,広本マリンサービス,742-0021,山口県柳井市柳井12-9, , ,0820-23-8770        ,0820-25-3070        ,0, ,FAC11       ,1,JPY ,JPY,27000,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:50,2026/9/15 15:47,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,25,上下装置,150,支面材加工品,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,広本マリンサービス,            , ,            , ,67676106,広本マリンサービス,            , ,            ,            ,0,0,305012,75,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,3,,1,,,,,,,1,,,          ,0,          ,0, ,          ,,,,,TWﾌﾞﾗｹｯﾄ用,        ,,0,0,6,0,41500, ,0.65,27000,27000,,,,,,,0.65,27000,27000,16780,16780,0,0,,,20260915,0,80,240,60, , ,1,,, , , ,,,, , ,216106,37.9,0,1,8343,,,,2609112546,春木　大輔,井口　耕一,大場　清恭,福山通運,立替元払い,,20,山陽　春木,0,0,1,0,0,0,1,0,1,2026/9/15 15:47,2026/9/15 15:47,B     ,B,B1911       ,C11121118   ,山陽,山口大,ALL,,
FAC11       ,T269077810,2,0,67676106,67676106,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,305212,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,広本マリンサービス,742-0021,山口県柳井市柳井12-9, , ,0820-23-8770        ,0820-25-3070        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:50,2026/9/15 15:47,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,広本マリンサービス,            , ,            , ,67676106,広本マリンサービス,            , ,            ,            ,0,0,305012,75,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,3,,1,,,,,,,1,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,216106,0,0,1,8344,,,,2609112546,春木　大輔,井口　耕一,大場　清恭,福山通運,立替元払い,,20,山陽　春木,0,0,1,0,0,0,1,0,1,2026/9/15 15:47,2026/9/15 15:47,B     ,B,B1911       ,C11121118   ,山陽,山口大,ALL,,
FAC11       ,T269077830,1,0,24581306,24581306,            ,2026/9/15,20260915,GAI180                   ,50SP 海水こし器用 BCﾌﾗﾝｼﾞ(PT11/4ﾈｼﾞ込), , ,                       ,0,230308,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,株式会社　マツバラ千葉,262-0012,千葉県千葉市花見川区千種町63-1, , ,043-259-4328        ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:53,2026/9/15 14:31,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,180,海水こし器,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　マツバラ千葉,            , ,            , ,24581306,株式会社　マツバラ千葉,            , ,            ,            ,0,0,230007,147,   ,1,  ,大塚様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,第6松川丸,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,2,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,0.67,0,0,,,,,,,0.67,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,230007,0,0,1,8345,,,,2609112469,川島　成喜,塚田　芳弘,大場　清恭,宅急便,立替元払い,,31,第２東京　渡邊,0,0,1,0,0,0,1,0,1,2026/9/15 14:31,2026/9/15 14:31,D     ,C,B1905       ,C10557052   ,第2/東京,千葉,ALL,,
FAC11       ,T269077830,2,0,24581306,24581306,            ,2026/9/15,20260915,GAI180                   ,50SP 海水こし器用 BCﾌﾗﾝｼﾞ(PT11/2ﾈｼﾞ込), , ,                       ,0,230308,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,株式会社　マツバラ千葉,262-0012,千葉県千葉市花見川区千種町63-1, , ,043-259-4328        ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:53,2026/9/15 14:31,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,180,海水こし器,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　マツバラ千葉,            , ,            , ,24581306,株式会社　マツバラ千葉,            , ,            ,            ,0,0,230007,147,   ,1,  ,大塚様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,第6松川丸,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,2,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,0.67,0,0,,,,,,,0.67,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,230007,0,0,1,8346,,,,2609112469,川島　成喜,塚田　芳弘,大場　清恭,宅急便,立替元払い,,31,第２東京　渡邊,0,0,1,0,0,0,1,0,1,2026/9/15 14:31,2026/9/15 14:31,D     ,C,B1905       ,C10557052   ,第2/東京,千葉,ALL,,
FAC11       ,T269077830,3,0,24581306,24581306,            ,2026/9/15,20260915,BN1250SP                 ,50SP 海水こし器用 ﾌﾗﾝｼﾞ用ﾊﾟｯｷﾝ, , ,                       ,0,230308,2026/9/15,2026/9/15,2,0,7,枚,0,1490,0,0,2980, , ,2,1,2,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社　マツバラ千葉,262-0012,千葉県千葉市花見川区千種町63-1, , ,043-259-4328        ,                    ,0, ,FAC11       ,1,JPY ,JPY,2980,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:53,2026/9/15 14:31,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,180,海水こし器,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　マツバラ千葉,            , ,            , ,24581306,株式会社　マツバラ千葉,            , ,            ,            ,0,0,230007,147,   ,1,  ,大塚様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,第6松川丸,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,2,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,2230, ,0.67,1490,2980,,,,,,,0.67,1490,2980,987,1974,83,166,,,20260915,0,,,, , , ,,, , , ,,,, , ,230007,33.8,0,1,8347,,,,2609112469,川島　成喜,塚田　芳弘,大場　清恭,宅急便,立替元払い,,31,第２東京　渡邊,0,0,1,0,0,0,1,0,2,2026/9/15 14:31,2026/9/15 14:31,D     ,C,B1905       ,C10557052   ,第2/東京,千葉,ALL,,
FAC11       ,T269077830,4,0,24581306,24581306,            ,2026/9/15,20260915,BN1050SP                 ,50SP  海水こし器用ﾌﾗﾝｼﾞ用ﾎﾞﾙﾄ(N付), , ,                       ,0,230308,2026/9/15,2026/9/15,8,0,2,本,0,858,0,0,6864, , ,8,1,8,0,0,B3934       ,0,0,10,JPY ,JPY, , ,Z3999S      ,株式会社　マツバラ千葉,262-0012,千葉県千葉市花見川区千種町63-1, , ,043-259-4328        ,                    ,0, ,FAC11       ,1,JPY ,JPY,6864,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:53,2026/9/15 14:31,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,180,海水こし器,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　マツバラ千葉,            , ,            , ,24581306,株式会社　マツバラ千葉,            , ,            ,            ,0,0,230007,147,   ,1,  ,大塚様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,第6松川丸,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,2,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,1280, ,0.67,858,6864,,,,,,,0.67,858,6864,567,4536,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,230007,33.9,0,1,8348,,,,2609112469,川島　成喜,塚田　芳弘,大場　清恭,宅急便,立替元払い,,31,第２東京　渡邊,0,0,1,0,0,0,1,0,8,2026/9/15 14:31,2026/9/15 14:31,D     ,C,B1905       ,C10557052   ,第2/東京,千葉,ALL,,
FAC11       ,T269077830,5,0,24581306,24581306,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,230308,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,株式会社　マツバラ千葉,262-0012,千葉県千葉市花見川区千種町63-1, , ,043-259-4328        ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:53,2026/9/15 14:31,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　マツバラ千葉,            , ,            , ,24581306,株式会社　マツバラ千葉,            , ,            ,            ,0,0,230007,147,   ,1,  ,大塚様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,第6松川丸,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,2,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,230007,0,0,1,8349,,,,2609112469,川島　成喜,塚田　芳弘,大場　清恭,宅急便,立替元払い,,31,第２東京　渡邊,0,0,1,0,0,0,1,0,1,2026/9/15 14:31,2026/9/15 14:31,D     ,C,B1905       ,C10557052   ,第2/東京,千葉,ALL,,
